,MW,type
GLYCLTt2rpp_reverse_num2,58.9202,proteozyme
HPPPNt2rpp_reverse,41.5508,proteozyme
DHFR_reverse_num1,26.3483,proteozyme
DHFR_reverse_num2,17.9994,proteozyme
TYRTA_reverse_num1,87.1467,proteozyme
TYRTA_reverse_num2,87.0756,proteozyme
TYRTA_reverse_num3,204.5619,proteozyme
PUNP4_reverse_num1,179.0077,proteozyme
PUNP4_reverse_num2,155.6995,proteozyme
AMAOTr_reverse,94.6712,proteozyme
ARGORNt7pp_reverse,49.5015,proteozyme
CU2tex_reverse_num1,116.766,proteozyme
CU2tex_reverse_num2,41.2198,proteozyme
CU2tex_reverse_num3,121.1044,proteozyme
CU2tex_reverse_num4,117.9999,proteozyme
GLCATr_reverse,60.288,proteozyme
ALAALAr_reverse_num1,39.3158,proteozyme
ALAALAr_reverse_num2,65.6794,proteozyme
CLtex_reverse_num1,41.2198,proteozyme
CLtex_reverse_num2,116.766,proteozyme
CLtex_reverse_num3,117.9999,proteozyme
CLtex_reverse_num4,121.1044,proteozyme
ACACT1r_reverse_num1,46.5305,proteozyme
ACACT1r_reverse_num2,161.4099,proteozyme
ACACT1r_reverse_num3,81.7524,proteozyme
SUCOAS_reverse,142.3403,proteozyme
GALKr_reverse,41.4421,proteozyme
YUMPS_reverse,98.7297,proteozyme
ADSL1r_reverse,206.1712,proteozyme
AICART_reverse,57.3292,proteozyme
PROtex_reverse_num1,116.766,proteozyme
PROtex_reverse_num2,41.2198,proteozyme
PROtex_reverse_num3,121.1044,proteozyme
PROtex_reverse_num4,117.9999,proteozyme
SBTtex_reverse_num1,41.2198,proteozyme
SBTtex_reverse_num2,116.766,proteozyme
SBTtex_reverse_num3,117.9999,proteozyme
SBTtex_reverse_num4,121.1044,proteozyme
PGM_reverse_num1,57.1128,proteozyme
PGM_reverse_num2,56.1939,proteozyme
TPI_reverse,53.9436,proteozyme
RPI_reverse_num1,45.7208,proteozyme
RPI_reverse_num2,32.1466,proteozyme
PERD_reverse,82.7353,proteozyme
AKGtex_reverse_num1,41.2198,proteozyme
AKGtex_reverse_num2,116.766,proteozyme
AKGtex_reverse_num3,117.9999,proteozyme
AKGtex_reverse_num4,121.1044,proteozyme
ALLTNtex_reverse_num1,41.2198,proteozyme
ALLTNtex_reverse_num2,116.766,proteozyme
ALLTNtex_reverse_num3,117.9999,proteozyme
ALLTNtex_reverse_num4,121.1044,proteozyme
ASNtex_reverse_num1,41.2198,proteozyme
ASNtex_reverse_num2,116.766,proteozyme
ASNtex_reverse_num3,117.9999,proteozyme
ASNtex_reverse_num4,121.1044,proteozyme
ATHRDHr_reverse,108.9957,proteozyme
LSERDHr_reverse,108.9957,proteozyme
DSERDHr_reverse,108.9957,proteozyme
TYMtex_reverse_num1,41.2198,proteozyme
TYMtex_reverse_num2,116.766,proteozyme
TYMtex_reverse_num3,117.9999,proteozyme
TYMtex_reverse_num4,121.1044,proteozyme
CMPtex_reverse_num1,41.2198,proteozyme
CMPtex_reverse_num2,116.766,proteozyme
CMPtex_reverse_num3,117.9999,proteozyme
CMPtex_reverse_num4,121.1044,proteozyme
DUMPtex_reverse_num1,41.2198,proteozyme
DUMPtex_reverse_num2,116.766,proteozyme
DUMPtex_reverse_num3,117.9999,proteozyme
DUMPtex_reverse_num4,121.1044,proteozyme
XMPtex_reverse_num1,41.2198,proteozyme
XMPtex_reverse_num2,116.766,proteozyme
XMPtex_reverse_num3,117.9999,proteozyme
XMPtex_reverse_num4,121.1044,proteozyme
3PEPTtex_reverse_num1,41.2198,proteozyme
3PEPTtex_reverse_num2,116.766,proteozyme
3PEPTtex_reverse_num3,117.9999,proteozyme
3PEPTtex_reverse_num4,121.1044,proteozyme
ANHGMtex_reverse_num1,41.2198,proteozyme
ANHGMtex_reverse_num2,116.766,proteozyme
ANHGMtex_reverse_num3,117.9999,proteozyme
ANHGMtex_reverse_num4,121.1044,proteozyme
UDPKAAT_reverse,41.6498,proteozyme
FALDtex_reverse_num1,41.2198,proteozyme
FALDtex_reverse_num2,116.766,proteozyme
FALDtex_reverse_num3,117.9999,proteozyme
FALDtex_reverse_num4,121.1044,proteozyme
MLTP1_reverse,181.0448,proteozyme
CYSDtex_reverse_num1,41.2198,proteozyme
CYSDtex_reverse_num2,116.766,proteozyme
CYSDtex_reverse_num3,117.9999,proteozyme
CYSDtex_reverse_num4,121.1044,proteozyme
G3PItex_reverse_num1,41.2198,proteozyme
G3PItex_reverse_num2,116.766,proteozyme
G3PItex_reverse_num3,117.9999,proteozyme
G3PItex_reverse_num4,121.1044,proteozyme
G3PGtex_reverse_num1,41.2198,proteozyme
G3PGtex_reverse_num2,116.766,proteozyme
G3PGtex_reverse_num3,117.9999,proteozyme
G3PGtex_reverse_num4,121.1044,proteozyme
G3PEtex_reverse_num1,121.1044,proteozyme
G3PEtex_reverse_num2,117.9999,proteozyme
G3PEtex_reverse_num3,41.2198,proteozyme
G3PEtex_reverse_num4,116.766,proteozyme
G3PCtex_reverse_num1,41.2198,proteozyme
G3PCtex_reverse_num2,116.766,proteozyme
G3PCtex_reverse_num3,117.9999,proteozyme
G3PCtex_reverse_num4,121.1044,proteozyme
DAMPtex_reverse_num1,41.2198,proteozyme
DAMPtex_reverse_num2,116.766,proteozyme
DAMPtex_reverse_num3,117.9999,proteozyme
DAMPtex_reverse_num4,121.1044,proteozyme
DCMPtex_reverse_num1,41.2198,proteozyme
DCMPtex_reverse_num2,116.766,proteozyme
DCMPtex_reverse_num3,117.9999,proteozyme
DCMPtex_reverse_num4,121.1044,proteozyme
DGMPtex_reverse_num1,41.2198,proteozyme
DGMPtex_reverse_num2,116.766,proteozyme
DGMPtex_reverse_num3,117.9999,proteozyme
DGMPtex_reverse_num4,121.1044,proteozyme
DTMPtex_reverse_num1,41.2198,proteozyme
DTMPtex_reverse_num2,116.766,proteozyme
DTMPtex_reverse_num3,117.9999,proteozyme
DTMPtex_reverse_num4,121.1044,proteozyme
GMPtex_reverse_num1,117.9999,proteozyme
GMPtex_reverse_num2,121.1044,proteozyme
GMPtex_reverse_num3,116.766,proteozyme
GMPtex_reverse_num4,41.2198,proteozyme
IMPtex_reverse_num1,41.2198,proteozyme
IMPtex_reverse_num2,116.766,proteozyme
IMPtex_reverse_num3,117.9999,proteozyme
IMPtex_reverse_num4,121.1044,proteozyme
UMPtex_reverse_num1,121.1044,proteozyme
UMPtex_reverse_num2,117.9999,proteozyme
UMPtex_reverse_num3,41.2198,proteozyme
UMPtex_reverse_num4,116.766,proteozyme
G1Ptex_reverse_num1,41.2198,proteozyme
G1Ptex_reverse_num2,116.766,proteozyme
G1Ptex_reverse_num3,117.9999,proteozyme
G1Ptex_reverse_num4,121.1044,proteozyme
SKMtex_reverse_num1,41.2198,proteozyme
SKMtex_reverse_num2,116.766,proteozyme
SKMtex_reverse_num3,117.9999,proteozyme
SKMtex_reverse_num4,121.1044,proteozyme
MNtex_reverse_num1,41.2198,proteozyme
MNtex_reverse_num2,116.766,proteozyme
MNtex_reverse_num3,117.9999,proteozyme
MNtex_reverse_num4,121.1044,proteozyme
GAL1Ptex_reverse_num1,41.2198,proteozyme
GAL1Ptex_reverse_num2,116.766,proteozyme
GAL1Ptex_reverse_num3,117.9999,proteozyme
GAL1Ptex_reverse_num4,121.1044,proteozyme
O2Stex_reverse_num1,116.766,proteozyme
O2Stex_reverse_num2,41.2198,proteozyme
O2Stex_reverse_num3,121.1044,proteozyme
O2Stex_reverse_num4,117.9999,proteozyme
HOMtex_reverse_num1,41.2198,proteozyme
HOMtex_reverse_num2,116.766,proteozyme
HOMtex_reverse_num3,117.9999,proteozyme
HOMtex_reverse_num4,121.1044,proteozyme
SO2tex_reverse_num1,41.2198,proteozyme
SO2tex_reverse_num2,116.766,proteozyme
SO2tex_reverse_num3,117.9999,proteozyme
SO2tex_reverse_num4,121.1044,proteozyme
ACSERtex_reverse_num1,116.766,proteozyme
ACSERtex_reverse_num2,41.2198,proteozyme
ACSERtex_reverse_num3,121.1044,proteozyme
ACSERtex_reverse_num4,117.9999,proteozyme
IPDDI_reverse,20.5083,proteozyme
DURADx_reverse,178.7966,proteozyme
ECOAH7_reverse_num1,77.0722,proteozyme
ECOAH7_reverse_num2,159.1878,proteozyme
LDH_D_reverse,146.1392,proteozyme
ALAALAtex_reverse_num1,41.2198,proteozyme
ALAALAtex_reverse_num2,116.766,proteozyme
ALAALAtex_reverse_num3,117.9999,proteozyme
ALAALAtex_reverse_num4,121.1044,proteozyme
T2DECAI_reverse,37.9381,proteozyme
MALtex_reverse_num1,41.2198,proteozyme
MALtex_reverse_num2,116.766,proteozyme
MALtex_reverse_num3,117.9999,proteozyme
MALtex_reverse_num4,121.1044,proteozyme
NO3tex_reverse_num1,117.9999,proteozyme
NO3tex_reverse_num2,41.2198,proteozyme
NO3tex_reverse_num3,116.766,proteozyme
NO3tex_reverse_num4,121.1044,proteozyme
HEXt2rpp_reverse,47.5277,proteozyme
CLPNS180pp_reverse_num1,54.8223,proteozyme
CLPNS180pp_reverse_num2,47.6335,proteozyme
CLPNS181pp_reverse_num1,54.8223,proteozyme
CLPNS181pp_reverse_num2,47.6335,proteozyme
CLPNS120pp_reverse_num1,47.6335,proteozyme
CLPNS120pp_reverse_num2,54.8223,proteozyme
CLPNS160pp_reverse_num1,47.6335,proteozyme
CLPNS160pp_reverse_num2,54.8223,proteozyme
CLPNS161pp_reverse_num1,54.8223,proteozyme
CLPNS161pp_reverse_num2,47.6335,proteozyme
HPYRI_reverse,58.7549,proteozyme
GSNtex_reverse_num1,41.2198,proteozyme
GSNtex_reverse_num2,116.766,proteozyme
GSNtex_reverse_num3,117.9999,proteozyme
GSNtex_reverse_num4,121.1044,proteozyme
FORtex_reverse_num1,41.2198,proteozyme
FORtex_reverse_num2,116.766,proteozyme
FORtex_reverse_num3,117.9999,proteozyme
FORtex_reverse_num4,121.1044,proteozyme
D_LACt2pp_reverse_num1,59.1682,proteozyme
D_LACt2pp_reverse_num2,58.9202,proteozyme
RIBtex_reverse_num1,41.2198,proteozyme
RIBtex_reverse_num2,116.766,proteozyme
RIBtex_reverse_num3,117.9999,proteozyme
RIBtex_reverse_num4,121.1044,proteozyme
THMtex_reverse_num1,41.2198,proteozyme
THMtex_reverse_num2,116.766,proteozyme
THMtex_reverse_num3,117.9999,proteozyme
THMtex_reverse_num4,121.1044,proteozyme
XYLUtex_reverse_num1,41.2198,proteozyme
XYLUtex_reverse_num2,116.766,proteozyme
XYLUtex_reverse_num3,117.9999,proteozyme
XYLUtex_reverse_num4,121.1044,proteozyme
ALLtex_reverse_num1,41.2198,proteozyme
ALLtex_reverse_num2,117.9999,proteozyme
ALLtex_reverse_num3,116.766,proteozyme
ALLtex_reverse_num4,121.1044,proteozyme
34dhpactex_reverse_num1,41.2198,proteozyme
34dhpactex_reverse_num2,116.766,proteozyme
34dhpactex_reverse_num3,117.9999,proteozyme
34dhpactex_reverse_num4,121.1044,proteozyme
23DAPPAtex_reverse_num1,41.2198,proteozyme
23DAPPAtex_reverse_num2,116.766,proteozyme
23DAPPAtex_reverse_num3,117.9999,proteozyme
23DAPPAtex_reverse_num4,121.1044,proteozyme
PHEt2rpp_reverse_num1,50.6773,proteozyme
PHEt2rpp_reverse_num2,49.6901,proteozyme
GUI2_reverse,53.9872,proteozyme
GLCtex_copy2_reverse_num1,116.766,proteozyme
GLCtex_copy2_reverse_num2,117.9999,proteozyme
GLCtex_copy2_reverse_num3,41.2198,proteozyme
GLCtex_copy2_reverse_num4,121.1044,proteozyme
3OAR120_reverse,102.2412,proteozyme
PPALtex_reverse_num1,41.2198,proteozyme
PPALtex_reverse_num2,116.766,proteozyme
PPALtex_reverse_num3,117.9999,proteozyme
PPALtex_reverse_num4,121.1044,proteozyme
CA2tex_reverse_num1,41.2198,proteozyme
CA2tex_reverse_num2,116.766,proteozyme
CA2tex_reverse_num3,117.9999,proteozyme
CA2tex_reverse_num4,121.1044,proteozyme
CUtex_reverse_num1,41.2198,proteozyme
CUtex_reverse_num2,116.766,proteozyme
CUtex_reverse_num3,117.9999,proteozyme
CUtex_reverse_num4,121.1044,proteozyme
12PPDRtex_reverse_num1,41.2198,proteozyme
12PPDRtex_reverse_num2,116.766,proteozyme
12PPDRtex_reverse_num3,117.9999,proteozyme
12PPDRtex_reverse_num4,121.1044,proteozyme
F6Ptex_reverse_num1,41.2198,proteozyme
F6Ptex_reverse_num2,116.766,proteozyme
F6Ptex_reverse_num3,117.9999,proteozyme
F6Ptex_reverse_num4,121.1044,proteozyme
GAMAN6Ptex_reverse_num1,41.2198,proteozyme
GAMAN6Ptex_reverse_num2,116.766,proteozyme
GAMAN6Ptex_reverse_num3,117.9999,proteozyme
GAMAN6Ptex_reverse_num4,121.1044,proteozyme
ACONTb_reverse_num1,186.9962,proteozyme
ACONTb_reverse_num2,195.3544,proteozyme
PROGLYtex_reverse_num1,41.2198,proteozyme
PROGLYtex_reverse_num2,116.766,proteozyme
PROGLYtex_reverse_num3,117.9999,proteozyme
PROGLYtex_reverse_num4,121.1044,proteozyme
MICITDr_reverse,186.9962,proteozyme
ACONTa_reverse_num1,186.9962,proteozyme
ACONTa_reverse_num2,195.3544,proteozyme
3OAR140_reverse,102.2412,proteozyme
3OAR160_reverse,102.2412,proteozyme
CLPNS140pp_reverse_num1,54.8223,proteozyme
CLPNS140pp_reverse_num2,47.6335,proteozyme
CLPNS141pp_reverse_num1,54.8223,proteozyme
CLPNS141pp_reverse_num2,47.6335,proteozyme
CGLYtex_reverse_num1,41.2198,proteozyme
CGLYtex_reverse_num2,116.766,proteozyme
CGLYtex_reverse_num3,117.9999,proteozyme
CGLYtex_reverse_num4,121.1044,proteozyme
3OAR60_reverse,102.2412,proteozyme
3OAR80_reverse,102.2412,proteozyme
GTHOXtex_reverse_num1,41.2198,proteozyme
GTHOXtex_reverse_num2,116.766,proteozyme
GTHOXtex_reverse_num3,117.9999,proteozyme
GTHOXtex_reverse_num4,121.1044,proteozyme
3OAR40_reverse,102.2412,proteozyme
3OAR100_reverse,102.2412,proteozyme
3OAR180_reverse,102.2412,proteozyme
GTHRDtex_reverse_num1,41.2198,proteozyme
GTHRDtex_reverse_num2,116.766,proteozyme
GTHRDtex_reverse_num3,117.9999,proteozyme
GTHRDtex_reverse_num4,121.1044,proteozyme
ACOAD7f_reverse,89.2244,proteozyme
ACOAD8f_reverse,89.2244,proteozyme
ACOAD5f_reverse,89.2244,proteozyme
ACOAD3f_reverse,89.2244,proteozyme
ACOAD2f_reverse,89.2244,proteozyme
ACOAD4f_reverse,89.2244,proteozyme
ACOAD6f_reverse,89.2244,proteozyme
FRULYSE_reverse,249.3506,proteozyme
TUNGStex_reverse_num1,41.2198,proteozyme
TUNGStex_reverse_num2,117.9999,proteozyme
TUNGStex_reverse_num3,121.1044,proteozyme
TUNGStex_reverse_num4,116.766,proteozyme
CAt6pp_reverse,34.7406,proteozyme
5DGLCNt2rpp_reverse,46.0413,proteozyme
GALCTNLtex_reverse_num1,117.9999,proteozyme
GALCTNLtex_reverse_num2,121.1044,proteozyme
GALCTNLtex_reverse_num3,41.2198,proteozyme
GALCTNLtex_reverse_num4,116.766,proteozyme
MALDtex_reverse_num1,116.766,proteozyme
MALDtex_reverse_num2,41.2198,proteozyme
MALDtex_reverse_num3,121.1044,proteozyme
MALDtex_reverse_num4,117.9999,proteozyme
OROTtex_reverse_num1,121.1044,proteozyme
OROTtex_reverse_num2,41.2198,proteozyme
OROTtex_reverse_num3,117.9999,proteozyme
OROTtex_reverse_num4,116.766,proteozyme
5DGLCNtex_reverse_num1,117.9999,proteozyme
5DGLCNtex_reverse_num2,41.2198,proteozyme
5DGLCNtex_reverse_num3,116.766,proteozyme
5DGLCNtex_reverse_num4,121.1044,proteozyme
PPAtex_reverse_num1,117.9999,proteozyme
PPAtex_reverse_num2,116.766,proteozyme
PPAtex_reverse_num3,41.2198,proteozyme
PPAtex_reverse_num4,121.1044,proteozyme
PSCLYStex_reverse_num1,41.2198,proteozyme
PSCLYStex_reverse_num2,117.9999,proteozyme
PSCLYStex_reverse_num3,121.1044,proteozyme
PSCLYStex_reverse_num4,116.766,proteozyme
THYMtex_reverse_num1,121.1044,proteozyme
THYMtex_reverse_num2,116.766,proteozyme
THYMtex_reverse_num3,41.2198,proteozyme
THYMtex_reverse_num4,117.9999,proteozyme
POR5_reverse_num1,148.5614,proteozyme
POR5_reverse_num2,148.5246,proteozyme
HACD8_reverse_num1,159.1878,proteozyme
HACD8_reverse_num2,77.0722,proteozyme
CTECOAI8_reverse,159.1878,proteozyme
CTECOAI6_reverse,159.1878,proteozyme
MINCYCtex_reverse_num1,117.9999,proteozyme
MINCYCtex_reverse_num2,41.2198,proteozyme
MINCYCtex_reverse_num3,116.766,proteozyme
MINCYCtex_reverse_num4,121.1044,proteozyme
DOXRBCNtex_reverse_num1,41.2198,proteozyme
DOXRBCNtex_reverse_num2,117.9999,proteozyme
DOXRBCNtex_reverse_num3,121.1044,proteozyme
DOXRBCNtex_reverse_num4,116.766,proteozyme
REPHACCOAI_reverse,28.4046,proteozyme
DHNPTE_reverse,108.9562,proteozyme
CMtex_reverse_num1,41.2198,proteozyme
CMtex_reverse_num2,121.1044,proteozyme
CMtex_reverse_num3,117.9999,proteozyme
CMtex_reverse_num4,116.766,proteozyme
LALALGLUtex_reverse_num1,117.9999,proteozyme
LALALGLUtex_reverse_num2,41.2198,proteozyme
LALALGLUtex_reverse_num3,116.766,proteozyme
LALALGLUtex_reverse_num4,121.1044,proteozyme
5MTRtex_reverse_num1,121.1044,proteozyme
5MTRtex_reverse_num2,41.2198,proteozyme
5MTRtex_reverse_num3,117.9999,proteozyme
5MTRtex_reverse_num4,116.766,proteozyme
LALADGLUtex_reverse_num1,116.766,proteozyme
LALADGLUtex_reverse_num2,121.1044,proteozyme
LALADGLUtex_reverse_num3,41.2198,proteozyme
LALADGLUtex_reverse_num4,117.9999,proteozyme
3HPPtex_reverse_num1,121.1044,proteozyme
3HPPtex_reverse_num2,41.2198,proteozyme
3HPPtex_reverse_num3,117.9999,proteozyme
3HPPtex_reverse_num4,116.766,proteozyme
FUSAtex_reverse_num1,41.2198,proteozyme
FUSAtex_reverse_num2,121.1044,proteozyme
FUSAtex_reverse_num3,117.9999,proteozyme
FUSAtex_reverse_num4,116.766,proteozyme
QUIN2tex_reverse_num1,116.766,proteozyme
QUIN2tex_reverse_num2,121.1044,proteozyme
QUIN2tex_reverse_num3,41.2198,proteozyme
QUIN2tex_reverse_num4,117.9999,proteozyme
FORCT_reverse,91.6564,proteozyme
HADPCOADH3_reverse,51.7326,proteozyme
ACACT8r_reverse_num1,46.5305,proteozyme
ACACT8r_reverse_num2,81.7524,proteozyme
CTECOAI7_reverse,159.1878,proteozyme
SELtex_reverse_num1,121.1044,proteozyme
SELtex_reverse_num2,41.2198,proteozyme
SELtex_reverse_num3,117.9999,proteozyme
SELtex_reverse_num4,116.766,proteozyme
MEOHtex_reverse_num1,121.1044,proteozyme
MEOHtex_reverse_num2,117.9999,proteozyme
MEOHtex_reverse_num3,41.2198,proteozyme
MEOHtex_reverse_num4,116.766,proteozyme
TTRCYCtex_reverse_num1,41.2198,proteozyme
TTRCYCtex_reverse_num2,117.9999,proteozyme
TTRCYCtex_reverse_num3,116.766,proteozyme
TTRCYCtex_reverse_num4,121.1044,proteozyme
DHACOAH_reverse,27.2374,proteozyme
SLNTtex_reverse_num1,121.1044,proteozyme
SLNTtex_reverse_num2,41.2198,proteozyme
SLNTtex_reverse_num3,117.9999,proteozyme
SLNTtex_reverse_num4,116.766,proteozyme
ALDD19xr_reverse,214.7965,proteozyme
VPAMTr_reverse,46.7112,proteozyme
TARTRDtex_reverse_num1,116.766,proteozyme
TARTRDtex_reverse_num2,41.2198,proteozyme
TARTRDtex_reverse_num3,121.1044,proteozyme
TARTRDtex_reverse_num4,117.9999,proteozyme
BTNtex_reverse_num1,116.766,proteozyme
BTNtex_reverse_num2,121.1044,proteozyme
BTNtex_reverse_num3,41.2198,proteozyme
BTNtex_reverse_num4,117.9999,proteozyme
PYDXtex_reverse_num1,41.2198,proteozyme
PYDXtex_reverse_num2,121.1044,proteozyme
PYDXtex_reverse_num3,117.9999,proteozyme
PYDXtex_reverse_num4,116.766,proteozyme
SUCASPtpp_reverse_num1,47.9353,proteozyme
SUCASPtpp_reverse_num2,45.7507,proteozyme
SUCASPtpp_reverse_num3,48.4122,proteozyme
SUCMALtpp_reverse_num1,47.9353,proteozyme
SUCMALtpp_reverse_num2,45.7507,proteozyme
SUCMALtpp_reverse_num3,48.4122,proteozyme
PYDXNtex_reverse_num1,41.2198,proteozyme
PYDXNtex_reverse_num2,121.1044,proteozyme
PYDXNtex_reverse_num3,117.9999,proteozyme
PYDXNtex_reverse_num4,116.766,proteozyme
PYDAMtex_reverse_num1,41.2198,proteozyme
PYDAMtex_reverse_num2,121.1044,proteozyme
PYDAMtex_reverse_num3,117.9999,proteozyme
PYDAMtex_reverse_num4,116.766,proteozyme
13PPDH2_reverse,84.194,proteozyme
SUCTARTtpp_reverse,47.9353,proteozyme
CHTBStex_reverse_num1,116.766,proteozyme
CHTBStex_reverse_num2,117.9999,proteozyme
CHTBStex_reverse_num3,121.1044,proteozyme
CHTBStex_reverse_num4,41.2198,proteozyme
CHTBStex_reverse_num5,52.7803,proteozyme
GHBDHx_reverse,124.6326,proteozyme
APPLDHr_reverse,309.6976,proteozyme
DHNPA2r_reverse,108.9562,proteozyme
CRNDtex_reverse_num1,116.766,proteozyme
CRNDtex_reverse_num2,41.2198,proteozyme
CRNDtex_reverse_num3,121.1044,proteozyme
CRNDtex_reverse_num4,117.9999,proteozyme
NADHXE_reverse,54.6503,proteozyme
NADPHXE_reverse,54.6503,proteozyme
DXYLTD_reverse_num1,69.3992,proteozyme
DXYLTD_reverse_num2,70.0168,proteozyme
2DDARAA_reverse_num1,32.7217,proteozyme
2DDARAA_reverse_num2,130.1216,proteozyme
DXYLONtex_reverse_num1,117.9999,proteozyme
DXYLONtex_reverse_num2,41.2198,proteozyme
DXYLONtex_reverse_num3,121.1044,proteozyme
PSURItex_reverse_num1,121.1044,proteozyme
PSURItex_reverse_num2,117.9999,proteozyme
PSURItex_reverse_num3,41.2198,proteozyme
PSURItex_reverse_num4,116.766,proteozyme
DHPStex_reverse,27.2003,proteozyme
FMNtex_reverse_num1,121.1044,proteozyme
FMNtex_reverse_num2,117.9999,proteozyme
FMNtex_reverse_num3,116.766,proteozyme
FMNtex_reverse_num4,41.2198,proteozyme
CLBtex_reverse_num1,117.9999,proteozyme
CLBtex_reverse_num2,116.766,proteozyme
CLBtex_reverse_num3,41.2198,proteozyme
CLBtex_reverse_num4,121.1044,proteozyme
ACOXT_reverse,83.3415,proteozyme
4ABZGLUH_reverse,197.5637,proteozyme
4ABZGLUtr_reverse,54.8859,proteozyme
PCNO_reverse,69.4475,proteozyme
5DKGR_reverse_num1,27.07,proteozyme
5DKGR_reverse_num2,27.5627,proteozyme
GLYtpp_reverse,119.12,proteozyme
FADtex_reverse_num1,41.2198,proteozyme
FADtex_reverse_num2,116.766,proteozyme
FADtex_reverse_num3,121.1044,proteozyme
FADtex_reverse_num4,117.9999,proteozyme
LKDRA_reverse,173.4961,proteozyme
METNA_reverse,38.4954,proteozyme
2DGLCtex_reverse_num1,121.1044,proteozyme
2DGLCtex_reverse_num2,41.2198,proteozyme
2DGLCtex_reverse_num3,116.766,proteozyme
2DGLCtex_reverse_num4,117.9999,proteozyme
PUACGAMS_reverse,66.8476,proteozyme
SQtex_reverse,27.2003,proteozyme
URATEtex_reverse_num1,117.9999,proteozyme
URATEtex_reverse_num2,121.1044,proteozyme
URATEtex_reverse_num3,116.766,proteozyme
URATEtex_reverse_num4,41.2198,proteozyme
ARHGDx_reverse,176.7031,proteozyme
INOSTO_reverse,61.1644,proteozyme
Ftex_reverse_num1,121.1044,proteozyme
Ftex_reverse_num2,116.766,proteozyme
Ftex_reverse_num3,117.9999,proteozyme
Ftex_reverse_num4,41.2198,proteozyme
CYSItex_reverse_num1,41.2198,proteozyme
CYSItex_reverse_num2,117.9999,proteozyme
CYSItex_reverse_num3,116.766,proteozyme
CYSItex_reverse_num4,121.1044,proteozyme
CS1tex_reverse_num1,116.766,proteozyme
CS1tex_reverse_num2,117.9999,proteozyme
CS1tex_reverse_num3,121.1044,proteozyme
CS1tex_reverse_num4,41.2198,proteozyme
MEPNtex_reverse_num1,121.1044,proteozyme
MEPNtex_reverse_num2,117.9999,proteozyme
MEPNtex_reverse_num3,116.766,proteozyme
MEPNtex_reverse_num4,41.2198,proteozyme
UDPGPT_reverse,52.4085,proteozyme
4ABZGLUtex_reverse_num1,121.1044,proteozyme
4ABZGLUtex_reverse_num2,116.766,proteozyme
4ABZGLUtex_reverse_num3,41.2198,proteozyme
4ABZGLUtex_reverse_num4,117.9999,proteozyme
4HTHRA_reverse,145.9788,proteozyme
METGLCURtex_reverse_num1,121.1044,proteozyme
METGLCURtex_reverse_num2,41.2198,proteozyme
METGLCURtex_reverse_num3,116.766,proteozyme
METGLCURtex_reverse_num4,117.9999,proteozyme
AI2tex_reverse_num1,116.766,proteozyme
AI2tex_reverse_num2,121.1044,proteozyme
AI2tex_reverse_num3,117.9999,proteozyme
